序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,CPC,浏览深度,跳出率,非跳出率,平均访问时长_秒,消费额_标准化,CPC_标准化,点击量_标准化,浏览深度_标准化,非跳出率_标准化,平均访问时长_标准化,CostScore,BenefitScore,成本高低,效益高低,最终类别,zero_effect,anomaly_flag,anomaly_reasons,常规评分可用,成本阈值距离,效益阈值距离,成本边界敏感,效益边界敏感,boundary_sensitive,等权CostScore,等权BenefitScore,等权最终类别,中位数最终类别,分类处理说明
1249,472,525368335,9811363528,2.19,4,6,0.5475,1.5,0.6667,0.3333,22,0.23877245509,0.104041916168,0.354416167665,0.630613772455,0.688622754491,0.212200598802,0.171407217254,0.475233158059,低,低,潜力词,False,False,,True,0.325051483699,0.0160343829472,False,True,True,0.171407185629,0.471463323353,潜力词,潜力词,常规CRITIC+一维KMeans
1250,479,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1251,488,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1252,493,525368335,9811363528,0.55,1,0,0.55,0,0,1,0,0.0449101796407,0.104790419162,0.0815868263473,0.0265718562874,0.953967065868,0.0310628742515,0.0748502853454,0.297623280957,低,低,潜力词,False,False,,True,0.421608415608,0.193644260049,False,False,False,0.0748502994012,0.273297155689,潜力词,潜力词,常规CRITIC+一维KMeans
1253,500,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1254,501,525368335,9811363528,1.81,3,2,0.603333333333,0.666666666667,1,0,165,0.200224550898,0.133233532934,0.294161676647,0.161676646707,0.171407185629,0.715194610778,0.166729057641,0.323278250537,低,低,潜力词,False,False,,True,0.329729643313,0.16798929047,False,False,False,0.166729041916,0.33561002994,潜力词,潜力词,常规CRITIC+一维KMeans
1255,503,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1256,506,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1257,516,525368335,9811363528,7.59,6,4,1.265,0.666666666667,0.6667,0.3333,87,0.491017964072,0.595434131737,0.440119760479,0.161676646707,0.688622754491,0.501497005988,0.543226023394,0.460876957431,高,低,问题词,False,False,,True,0.0467673224408,0.0303905835752,False,False,False,0.543226047904,0.447979041916,问题词,问题词,常规CRITIC+一维KMeans
1258,528,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1259,543,525368335,9811363528,1.58,3,3,0.526666666667,1,1,0,42,0.175898203593,0.0988023952096,0.294161676647,0.40119760479,0.171407185629,0.288547904192,0.137350317498,0.282635166834,低,低,潜力词,False,False,,True,0.359108383456,0.208632374172,False,False,False,0.137350299401,0.288828592814,潜力词,潜力词,常规CRITIC+一维KMeans
1260,557,525368335,9811363528,111.75,13,26,8.59615384615,2,0.6,0.4,169,0.833832335329,0.989520958084,0.605164670659,0.744011976048,0.748877245509,0.720808383234,0.911676610162,0.699968266812,高,高,重点词,False,False,,True,0.415217909208,0.208700725806,False,False,False,0.911676646707,0.704715568862,重点词,重点词,常规CRITIC+一维KMeans
1261,560,525368335,9811363528,1.56,3,5,0.52,1.66666666667,0,1,239,0.173278443114,0.0961826347305,0.294161676647,0.663547904192,0.953967065868,0.81624251497,0.134730557019,0.669063124507,低,高,黄金词,False,False,,True,0.361728143935,0.177795583501,False,False,False,0.134730538922,0.681979790419,黄金词,黄金词,常规CRITIC+一维KMeans
1262,561,525368335,9811363528,1.12,2,2,0.56,1,1,0,120,0.117140718563,0.108532934132,0.211826347305,0.40119760479,0.171407185629,0.615643712575,0.112836828368,0.329903863551,低,低,潜力词,False,False,,True,0.383621872586,0.161363677456,False,False,False,0.112836826347,0.350018712575,潜力词,潜力词,常规CRITIC+一维KMeans
1263,563,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1264,565,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1265,568,525368335,9811363528,2.89,2,4,1.445,2,0,1,262,0.288173652695,0.710703592814,0.211826347305,0.744011976048,0.953967065868,0.840568862275,0.499438523574,0.66798043295,高,高,重点词,False,False,,True,0.00297982261992,0.176712891944,True,False,True,0.499438622754,0.687593562874,重点词,黄金词,常规CRITIC+一维KMeans
1266,572,525368335,9811363528,126.06,22,26,5.73,1.18181818182,0.9474,0.0526,45,0.851047904192,0.971556886228,0.702844311377,0.548652694611,0.358907185629,0.306886227545,0.911302366922,0.488835409133,高,低,问题词,False,False,,True,0.414843665969,0.00243213187368,False,True,True,0.91130239521,0.47932260479,问题词,问题词,常规CRITIC+一维KMeans
1267,579,525368335,9811363528,12.94,14,25,0.924285714286,1.78571428571,0.6154,0.3846,85,0.582335329341,0.36751497006,0.619760479042,0.689745508982,0.73877245509,0.490269461078,0.474925200126,0.63944182026,低,高,黄金词,False,False,,True,0.021533500828,0.148174279253,False,False,False,0.474925149701,0.634636976048,黄金词,黄金词,常规CRITIC+一维KMeans
1268,588,525368335,9811363528,11.97,13,12,0.920769230769,0.923076923077,1,0,15,0.566616766467,0.36377245509,0.605164670659,0.283682634731,0.171407185629,0.190868263473,0.465194658392,0.326094378872,低,低,潜力词,False,False,,True,0.0312640425613,0.165173162134,False,False,False,0.465194610778,0.312780688623,潜力词,潜力词,常规CRITIC+一维KMeans
1269,592,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1270,593,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1271,596,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1272,597,525368335,9811363528,0.87,1,1,0.87,1,1,0,3,0.0830838323353,0.317365269461,0.0815868263473,0.40119760479,0.171407185629,0.112275449102,0.200224495905,0.182534052109,低,低,潜力词,False,False,,True,0.296234205049,0.308733488898,False,False,False,0.200224550898,0.191616766467,潜力词,潜力词,常规CRITIC+一维KMeans
1273,607,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1274,609,525368335,9811363528,7.94,8,14,0.9925,1.75,0.5,0.5,238,0.495508982036,0.425149700599,0.504491017964,0.680389221557,0.817739520958,0.815119760479,0.460329357833,0.696253221989,低,高,黄金词,False,False,,True,0.0361293431207,0.204985680983,False,False,False,0.460329341317,0.70443488024,黄金词,黄金词,常规CRITIC+一维KMeans
1275,613,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1276,618,525368335,9811363528,8.11,8,37,1.01375,4.625,0.6667,0.3333,128,0.502245508982,0.443862275449,0.504491017964,0.912425149701,0.688622754491,0.65494011976,0.47305390592,0.676590701565,低,高,黄金词,False,False,,True,0.0234047950337,0.185323160559,False,False,False,0.473053892216,0.690119760479,黄金词,黄金词,常规CRITIC+一维KMeans
1277,625,525368335,9811363528,33.59,37,30,0.907837837838,0.810810810811,0.84,0.16,96,0.736526946108,0.347305389222,0.776946107784,0.234281437126,0.473428143713,0.531437125749,0.541916259027,0.522084650464,高,高,重点词,False,False,,True,0.0454575580735,0.0308171094576,False,False,False,0.541916167665,0.504023203593,重点词,重点词,常规CRITIC+一维KMeans
1278,627,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1279,640,525368335,9811363528,432.45,35,165,12.3557142857,4.71428571429,0.3871,0.6129,337,0.908682634731,0.993263473054,0.769461077844,0.916916167665,0.87125748503,0.889595808383,0.950973034038,0.855633532652,高,高,重点词,False,False,,True,0.454514333085,0.364365991646,False,False,False,0.950973053892,0.861807634731,重点词,重点词,常规CRITIC+一维KMeans
1280,644,525368335,9811363528,0.97,2,2,0.485,1,1,0,64,0.101422155689,0.0834580838323,0.211826347305,0.40119760479,0.171407185629,0.40494011976,0.0924401239772,0.284050675859,低,低,潜力词,False,False,,True,0.404018576976,0.207216865147,False,False,False,0.0924401197605,0.297342814371,潜力词,潜力词,常规CRITIC+一维KMeans
1281,649,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1282,652,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1283,653,525368335,9811363528,570.08,73,221,7.80931506849,3.02739726027,0.597,0.403,259,0.913922155689,0.985778443114,0.852919161677,0.857784431138,0.755239520958,0.836826347305,0.949850282534,0.823714362617,高,高,重点词,False,False,,True,0.453391581581,0.33244682161,False,False,False,0.949850299401,0.825692365269,重点词,重点词,常规CRITIC+一维KMeans
1284,660,525368335,9811363528,2.76,3,4,0.92,1.33333333333,0.5,0.5,25,0.279191616766,0.358907185629,0.294161676647,0.590194610778,0.817739520958,0.223053892216,0.319049382486,0.486661703904,低,低,潜力词,False,False,,True,0.177409318468,0.00460583710198,False,True,True,0.319049401198,0.48128742515,潜力词,潜力词,常规CRITIC+一维KMeans
1285,661,525368335,9811363528,2.71,2,2,1.355,1,1,0,15,0.273577844311,0.655688622754,0.211826347305,0.40119760479,0.171407185629,0.190868263473,0.46463314384,0.23746448872,低,低,潜力词,False,False,,True,0.031825557114,0.253803052287,False,False,False,0.464633233533,0.243824850299,潜力词,潜力词,常规CRITIC+一维KMeans
1286,664,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1287,665,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1288,666,525368335,9811363528,6.06,6,9,1.01,1.5,0.75,0.25,210,0.443113772455,0.441991017964,0.440119760479,0.630613772455,0.591317365269,0.787050898204,0.442552395473,0.598563178198,低,高,黄金词,False,False,,True,0.0539063054805,0.107295637191,False,False,False,0.44255239521,0.612275449102,黄金词,黄金词,常规CRITIC+一维KMeans
1289,669,525368335,9811363528,1.5,1,1,1.5,1,1,0,120,0.167290419162,0.741017964072,0.0815868263473,0.40119760479,0.171407185629,0.615643712575,0.454154056945,0.292076747393,低,低,潜力词,False,False,,True,0.0423046440086,0.199190793613,False,False,False,0.454154191617,0.317458832335,潜力词,潜力词,常规CRITIC+一维KMeans
1290,671,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1291,674,525368335,9811363528,5.07,4,4,1.2675,1,1,0,62,0.397829341317,0.59880239521,0.354416167665,0.40119760479,0.171407185629,0.388098802395,0.498315821089,0.321799848895,高,低,问题词,False,False,,True,0.00185712013521,0.169467692111,True,False,True,0.498315868263,0.32877994012,问题词,潜力词,常规CRITIC+一维KMeans
1292,677,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1293,681,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1294,688,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1295,709,525368335,9811363528,1363.47,2319,263,0.587956015524,0.113410952997,0.9787,0.0213,79,0.933383233533,0.122754491018,0.964820359281,0.0561377245509,0.34505988024,0.465943113772,0.528069052555,0.488400825952,高,低,问题词,False,False,,True,0.0316103516017,0.0028667150548,False,True,True,0.528068862275,0.457990269461,问题词,问题词,常规CRITIC+一维KMeans
1296,710,525368335,9811363528,6.56,8,16,0.82,2,0.8571,0.1429,98,0.460329341317,0.267964071856,0.504491017964,0.744011976048,0.457709580838,0.539296407186,0.364146751741,0.551451294249,低,高,黄金词,False,False,,True,0.132311949213,0.0601837532422,False,False,False,0.364146706587,0.561377245509,黄金词,黄金词,常规CRITIC+一维KMeans
1297,716,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1298,719,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1299,720,525368335,9811363528,30.61,26,23,1.17730769231,0.884615384615,0.875,0.125,71,0.722679640719,0.552395209581,0.729041916168,0.267215568862,0.439371257485,0.431137724551,0.637537465121,0.484190929923,高,低,问题词,False,False,,True,0.141078764167,0.00707661108303,False,True,True,0.63753742515,0.466691616766,问题词,问题词,常规CRITIC+一维KMeans
1300,725,525368335,9811363528,6.12,7,2,0.874285714286,0.285714285714,1,0,63,0.445359281437,0.322604790419,0.47380239521,0.0696107784431,0.171407185629,0.39745508982,0.383982064742,0.28624157658,低,低,潜力词,False,False,,True,0.112476636211,0.205025964427,False,False,False,0.383982035928,0.278068862275,潜力词,潜力词,常规CRITIC+一维KMeans
1301,729,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1302,733,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1303,735,525368335,9811363528,23.37,23,24,1.01608695652,1.04347826087,0.7692,0.2308,261,0.690119760479,0.445359281437,0.709580838323,0.508982035928,0.562874251497,0.839071856287,0.567739578411,0.65384427078,高,高,重点词,False,False,,True,0.0712808774574,0.162576729774,False,False,False,0.567739520958,0.655127245509,重点词,重点词,常规CRITIC+一维KMeans
1304,751,525368335,9811363528,118.97,21,76,5.66523809524,3.61904761905,0.5294,0.4706,589,0.842814371257,0.970808383234,0.692739520958,0.880239520958,0.790793413174,0.958083832335,0.906811347201,0.818214766099,高,高,重点词,False,False,,True,0.410352646248,0.326947225093,False,False,False,0.906811377246,0.830464071856,重点词,重点词,常规CRITIC+一维KMeans
1305,752,525368335,9811363528,5.46,8,7,0.6825,0.875,1,0,74,0.418413173653,0.171407185629,0.504491017964,0.263473053892,0.171407185629,0.446107784431,0.294910237621,0.347994850746,低,低,潜力词,False,False,,True,0.201548463333,0.143272690261,False,False,False,0.294910179641,0.346369760479,潜力词,潜力词,常规CRITIC+一维KMeans
1306,753,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1307,759,525368335,9811363528,12.71,15,6,0.847333333333,0.4,0.8,0.2,82,0.580089820359,0.300149700599,0.630988023952,0.0868263473054,0.529565868263,0.477919161677,0.44011982619,0.451288935466,低,低,潜力词,False,False,,True,0.0563388747639,0.0399786055409,False,False,False,0.440119760479,0.431324850299,潜力词,潜力词,常规CRITIC+一维KMeans
1308,763,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1309,765,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1310,766,525368335,9811363528,6.28,4,4,1.57,1,1,0,6,0.451721556886,0.76871257485,0.354416167665,0.40119760479,0.171407185629,0.141467065868,0.610216991461,0.268128000425,高,低,问题词,False,False,,True,0.113758290507,0.223139540582,False,False,False,0.610217065868,0.267122005988,问题词,问题词,常规CRITIC+一维KMeans
1311,775,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1312,785,525368335,9811363528,0.15,1,1,0.15,1,1,0,120,0.00898203592814,0.0108532934132,0.0815868263473,0.40119760479,0.171407185629,0.615643712575,0.00991766423142,0.292076747393,低,低,潜力词,False,False,,True,0.486541036722,0.199190793613,False,False,False,0.00991766467066,0.317458832335,潜力词,潜力词,常规CRITIC+一维KMeans
